date,yield
2013-07-25,2.6072500348091125
2013-07-26,2.567000091075897
2013-07-29,2.5787500143051147
2013-07-30,2.593500018119812
2013-07-31,2.6352499127388
2013-08-01,2.661500036716461
2013-08-02,2.668500006198883
2013-08-05,2.633750081062317
2013-08-06,2.643749952316284
2013-08-07,2.6177499294281006
2013-08-08,2.5932499766349792
2013-08-09,2.588749945163727
2013-08-12,2.5887500643730164
2013-08-13,2.694249987602234
2013-08-14,2.712249994277954
2013-08-15,2.7665000557899475
2013-08-16,2.814750015735626
2013-08-19,2.866249978542328
2013-08-20,2.81850004196167
2013-08-21,2.8420000672340393
2013-08-22,2.9024999737739563
2013-08-23,2.861999988555908
2013-08-26,2.8104999661445618
2013-08-27,2.7390000224113464
2013-08-28,2.768249988555908
2013-08-29,2.7804999947547913
2013-08-30,2.7615000009536743
2013-09-03,2.85699999332428
2013-09-04,2.8820000290870667
2013-09-05,2.939750015735626
2013-09-06,2.9327499866485596
2013-09-09,2.89724999666214
2013-09-10,2.949750006198883
2013-09-11,2.934000015258789
2013-09-12,2.893750011920929
2013-09-13,2.9042500257492065
2013-09-16,2.833750009536743
2013-09-17,2.8517500162124634
2013-09-18,2.790749967098236
2013-09-19,2.7225000262260437
2013-09-20,2.7492499947547913
2013-09-23,2.7227500081062317
2013-09-24,2.6710000038146973
2013-09-25,2.637750029563904
2013-09-26,2.643249988555908
2013-09-27,2.624500036239624
2013-09-30,2.61599999666214
2013-10-01,2.640749990940094
2013-10-02,2.615500032901764
2013-10-03,2.615249991416931
2013-10-04,2.637999951839447
2013-10-07,2.624000072479248
2013-10-08,2.64124995470047
2013-10-09,2.649500012397766
2013-10-10,2.6987499594688416
2013-10-11,2.6732500195503235
2013-10-14,2.690999984741211
2013-10-15,2.71575003862381
2013-10-16,2.7080000042915344
2013-10-17,2.606500029563904
2013-10-18,2.580999970436096
2013-10-21,2.6047499775886536
2013-10-22,2.5485000014305115
2013-10-23,2.4894999861717224
2013-10-24,2.5007500052452087
2013-10-25,2.509249985218048
2013-10-28,2.511500060558319
2013-10-29,2.5164999961853027
2013-10-30,2.509999990463257
2013-10-31,2.5332500338554382
2013-11-01,2.6024999618530273
2013-11-04,2.6012500524520874
2013-11-05,2.643750011920929
2013-11-06,2.6477500796318054
2013-11-07,2.6177499294281006
2013-11-08,2.6862500309944153
2013-11-11,2.750999927520752
2013-11-12,2.76624995470047
2013-11-13,2.7322500348091125
2013-11-14,2.712500035762787
2013-11-15,2.715500056743622
2013-11-18,2.6887499690055847
2013-11-19,2.6987500190734863
2013-11-20,2.749250054359436
2013-11-21,2.799749970436096
2013-11-22,2.7637500762939453
2013-11-25,2.747500002384186
2013-11-26,2.708999991416931
2013-11-27,2.734250009059906
2013-11-29,2.747749984264374
2013-12-02,2.7899999618530273
2013-12-03,2.7737500071525574
2013-12-04,2.8362500071525574
2013-12-05,2.8542500138282776
2013-12-06,2.880999982357025
2013-12-09,2.848750054836273
2013-12-10,2.8075000047683716
2013-12-11,2.828249990940094
2013-12-12,2.869249999523163
2013-12-13,2.8677499890327454
2013-12-16,2.8627500534057617
2013-12-17,2.8612499833106995
2013-12-18,2.8747499585151672
2013-12-19,2.910499930381775
2013-12-20,2.9197500944137573
2013-12-23,2.9184999465942383
2013-12-24,2.962999939918518
2013-12-26,2.987999975681305
2013-12-27,3.006250023841858
2013-12-30,2.981249988079071
2013-12-31,3.0074999928474426
2014-01-02,3.006249964237213
2014-01-03,2.99399995803833
2014-01-06,2.9667500257492065
2014-01-07,2.9487500190734863
2014-01-08,2.990750014781952
2014-01-09,2.978250026702881
2014-01-10,2.9107500314712524
2014-01-13,2.841250002384186
2014-01-14,2.8577499389648438
2014-01-15,2.8799999952316284
2014-01-16,2.8602500557899475
2014-01-17,2.8369999527931213
2014-01-21,2.8330000042915344
2014-01-22,2.851249933242798
2014-01-23,2.802000045776367
2014-01-24,2.737499952316284
2014-01-27,2.7509999871253967
2014-01-28,2.7612500190734863
2014-01-29,2.716000020503998
2014-01-30,2.7022500038146973
2014-01-31,2.65924996137619
2014-02-03,2.6285000443458557
2014-02-04,2.6195000410079956
2014-02-05,2.636750042438507
2014-02-06,2.689750015735626
2014-02-07,2.6889999508857727
2014-02-10,2.678250014781952
2014-02-11,2.7052500247955322
2014-02-12,2.7547500133514404
2014-02-13,2.7462499737739563
2014-02-14,2.740250051021576
2014-02-18,2.7190000414848328
2014-02-19,2.7074999809265137
2014-02-20,2.746999979019165
2014-02-21,2.753250002861023
2014-02-24,2.7459999918937683
2014-02-25,2.7232500314712524
2014-02-26,2.6910000443458557
2014-02-27,2.64724999666214
2014-02-28,2.659000039100647
2014-03-03,2.612500011920929
2014-03-04,2.6675000190734863
2014-03-05,2.699250042438507
2014-03-06,2.7307499647140503
2014-03-07,2.7642499804496765
2014-03-10,2.790750026702881
2014-03-11,2.778500020503998
2014-03-12,2.7360000610351562
2014-03-13,2.6977500915527344
2014-03-14,2.6369999647140503
2014-03-17,2.681999921798706
2014-03-18,2.6859999895095825
2014-03-19,2.727000057697296
2014-03-20,2.777999997138977
2014-03-21,2.760499954223633
2014-03-24,2.750249981880188
2014-03-25,2.7425000071525574
2014-03-26,2.7287500500679016
2014-03-27,2.6869999766349792
2014-03-28,2.7039999961853027
2014-03-31,2.7394999861717224
2014-04-01,2.752750039100647
2014-04-02,2.7912500500679016
2014-04-03,2.7929999828338623
2014-04-04,2.7607500553131104
2014-04-07,2.7080000042915344
2014-04-08,2.6984999775886536
2014-04-09,2.696750044822693
2014-04-10,2.6485000252723694
2014-04-11,2.6172500252723694
2014-04-14,2.6397500038146973
2014-04-15,2.6355000138282776
2014-04-16,2.6452500224113464
2014-04-17,2.6862499713897705
2014-04-21,2.713249921798706
2014-04-22,2.7292500138282776
2014-04-23,2.6915000677108765
2014-04-24,2.7049999833106995
2014-04-25,2.663749933242798
2014-04-28,2.684249997138977
2014-04-29,2.7079999446868896
2014-04-30,2.6794999837875366
2014-05-01,2.6302499771118164
2014-05-02,2.622250020503998
2014-05-05,2.5927500128746033
2014-05-06,2.600499987602234
2014-05-07,2.5987499952316284
2014-05-08,2.6077499985694885
2014-05-09,2.612249970436096
2014-05-12,2.650499999523163
2014-05-13,2.6357499957084656
2014-05-14,2.556250035762787
2014-05-15,2.5192500352859497
2014-05-16,2.506999969482422
2014-05-19,2.522499978542328
2014-05-20,2.52825003862381
2014-05-21,2.5389999747276306
2014-05-22,2.5512499809265137
2014-05-23,2.5354999899864197
2014-05-27,2.5304999351501465
2014-05-28,2.4669999480247498
2014-05-29,2.4355000257492065
2014-05-30,2.466499984264374
2014-06-02,2.5154999494552612
2014-06-03,2.5707499980926514
2014-06-04,2.5922499895095825
2014-06-05,2.6012499928474426
2014-06-06,2.5764999389648438
2014-06-09,2.6144999861717224
2014-06-10,2.6352500319480896
2014-06-11,2.633750021457672
2014-06-12,2.6177499890327454
2014-06-13,2.612250030040741
2014-06-16,2.5929999947547913
2014-06-17,2.6237499713897705
2014-06-18,2.6269999742507935
2014-06-19,2.604499936103821
2014-06-20,2.6352500319480896
2014-06-23,2.6089999675750732
2014-06-24,2.5984999537467957
2014-06-25,2.5580000281333923
2014-06-26,2.5422500371932983
2014-06-27,2.5239999890327454
2014-06-30,2.5242499709129333
2014-07-01,2.556999981403351
2014-07-02,2.6077500581741333
2014-07-03,2.6480000019073486
2014-07-07,2.6232500076293945
2014-07-08,2.57874995470047
2014-07-09,2.5672500133514404
2014-07-10,2.5174999833106995
2014-07-11,2.5192500352859497
2014-07-14,2.5392500162124634
2014-07-15,2.5464999675750732
2014-07-16,2.547249972820282
2014-07-17,2.49399995803833
2014-07-18,2.4769999980926514
2014-07-21,2.472999930381775
2014-07-22,2.481000065803528
2014-07-23,2.460249960422516
2014-07-24,2.5037500262260437
2014-07-25,2.486750066280365
2014-07-28,2.4832500219345093
2014-07-29,2.469499945640564
2014-07-30,2.5147499442100525
2014-07-31,2.5702500343322754
2014-08-01,2.540000081062317
2014-08-04,2.487999975681305
2014-08-05,2.493750035762787
2014-08-06,2.42249995470047
2014-08-07,2.4487500190734863
2014-08-08,2.4014999866485596
2014-08-11,2.427750051021576
2014-08-12,2.4337499737739563
2014-08-13,2.4352500438690186
2014-08-14,2.4075000286102295
2014-08-15,2.35875004529953
2014-08-18,2.377499997615814
2014-08-19,2.38400000333786
2014-08-20,2.4207500219345093
2014-08-21,2.422249972820282
2014-08-22,2.4080000519752502
2014-08-25,2.3922500014305115
2014-08-26,2.386500060558319
2014-08-27,2.369249999523163
2014-08-28,2.336750030517578
2014-08-29,2.3417500257492065
2014-09-02,2.4054999351501465
2014-09-03,2.4327499866485596
2014-09-04,2.421750009059906
2014-09-05,2.4512499570846558
2014-09-08,2.4517500400543213
2014-09-09,2.497250020503998
2014-09-10,2.531499981880188
2014-09-11,2.5239999890327454
2014-09-12,2.5954999923706055
2014-09-15,2.596750020980835
2014-09-16,2.571749985218048
2014-09-17,2.5862500071525574
2014-09-18,2.62799996137619
2014-09-19,2.6022499799728394
2014-09-22,2.5632500052452087
2014-09-23,2.543250024318695
2014-09-24,2.5507500171661377
2014-09-25,2.526249945163727
2014-09-26,2.520750045776367
2014-09-29,2.4925000071525574
2014-09-30,2.5017499327659607
2014-10-01,2.4390000104904175
2014-10-02,2.4179999232292175
2014-10-03,2.4520000219345093
2014-10-06,2.427250027656555
2014-10-07,2.38224995136261
2014-10-08,2.3519999980926514
2014-10-09,2.3109999895095825
2014-10-10,2.3079999685287476
2014-10-13,2.2860000133514404
2014-10-14,2.205500066280365
2014-10-15,2.072249948978424
2014-10-16,2.103000044822693
2014-10-17,2.1927499771118164
2014-10-20,2.1832500100135803
2014-10-21,2.209749937057495
2014-10-22,2.2220000624656677
2014-10-23,2.265500009059906
2014-10-24,2.255250036716461
2014-10-27,2.2574999928474426
2014-10-28,2.2797499895095825
2014-10-29,2.315749943256378
2014-10-30,2.3050000071525574
2014-10-31,2.3334999680519104
2014-11-03,2.3445000648498535
2014-11-04,2.328000009059906
2014-11-05,2.3554999232292175
2014-11-06,2.356750011444092
2014-11-07,2.3540000319480896
2014-11-10,2.3267499208450317
2014-11-11,2.359999895095825
2014-11-12,2.34375
2014-11-13,2.3527499437332153
2014-11-14,2.3415000438690186
2014-11-17,2.3172499537467957
2014-11-18,2.324000060558319
2014-11-19,2.34375
2014-11-20,2.3287500143051147
2014-11-21,2.3287500143051147
2014-11-24,2.3205000162124634
2014-11-25,2.284500002861023
2014-11-26,2.2420000433921814
2014-11-28,2.2037500143051147
2014-12-01,2.1869999766349792
2014-12-02,2.2657500505447388
2014-12-03,2.290749967098236
2014-12-04,2.272000014781952
2014-12-05,2.2855000495910645
2014-12-08,2.2799999713897705
2014-12-09,2.221250057220459
2014-12-10,2.1932499408721924
2014-12-11,2.1714999675750732
2014-12-12,2.1119999289512634
2014-12-15,2.115749955177307
2014-12-16,2.0667500495910645
2014-12-17,2.1147499680519104
2014-12-18,2.194000005722046
2014-12-19,2.1902500987052917
2014-12-22,2.17249995470047
2014-12-23,2.2154999375343323
2014-12-24,2.2774999737739563
2014-12-26,2.2487500309944153
2014-12-29,2.2135000228881836
2014-12-30,2.184750020503998
2014-12-31,2.1765000224113464
2015-01-02,2.158749997615814
2015-01-05,2.071749985218048
2015-01-06,1.9542500376701355
2015-01-07,1.9687499701976776
2015-01-08,2.0094999969005585
2015-01-09,1.9829999506473541
2015-01-12,1.9359999597072601
2015-01-13,1.896750032901764
2015-01-14,1.8382500410079956
2015-01-15,1.7989999949932098
2015-01-16,1.765250027179718
2015-01-20,1.8055000305175781
2015-01-21,1.8217500150203705
2015-01-22,1.9000000059604645
2015-01-23,1.8212500214576721
2015-01-26,1.8174999952316284
2015-01-27,1.799750030040741
2015-01-28,1.773999959230423
2015-01-29,1.7550000250339508
2015-01-30,1.6837500035762787
2015-02-02,1.678250014781952
2015-02-03,1.7497499883174896
2015-02-04,1.8117499947547913
2015-02-05,1.80799999833107
2015-02-06,1.8784999549388885
2015-02-09,1.9307500123977661
2015-02-10,1.9975000023841858
2015-02-11,1.991500049829483
2015-02-12,2.0044999718666077
2015-02-13,2.0122499763965607
2015-02-17,2.0852500200271606
2015-02-18,2.094499945640564
2015-02-19,2.096499979496002
2015-02-20,2.099500000476837
2015-02-23,2.08474999666214
2015-02-24,2.0370000302791595
2015-02-25,1.9757499992847443
2015-02-26,1.976749986410141
2015-02-27,2.018750011920929
2015-03-02,2.0472500324249268
2015-03-03,2.1057499647140503
2015-03-04,2.1234999895095825
2015-03-05,2.122500002384186
2015-03-06,2.17849999666214
2015-03-09,2.2049999237060547
2015-03-10,2.140250027179718
2015-03-11,2.1295000314712524
2015-03-12,2.087249994277954
2015-03-13,2.109499990940094
2015-03-16,2.090250015258789
2015-03-17,2.054750084877014
2015-03-18,1.993749976158142
2015-03-19,1.9569999873638153
2015-03-20,1.9427499771118164
2015-03-23,1.9197500050067902
2015-03-24,1.8927499949932098
2015-03-25,1.8897499740123749
2015-03-26,1.9657500088214874
2015-03-27,1.9654999673366547
2015-03-30,1.960750013589859
2015-03-31,1.9422500133514404
2015-04-01,1.8772499859333038
2015-04-02,1.881250023841858
2015-04-06,1.8757500350475311
2015-04-07,1.9052499830722809
2015-04-08,1.8982499837875366
2015-04-09,1.9202499985694885
2015-04-10,1.94200000166893
2015-04-13,1.9539999961853027
2015-04-14,1.9004999995231628
2015-04-15,1.9009999930858612
2015-04-16,1.889000028371811
2015-04-17,1.8660000264644623
2015-04-20,1.882750004529953
2015-04-21,1.8922500014305115
2015-04-22,1.9372499883174896
2015-04-23,1.9620000123977661
2015-04-24,1.9347499907016754
2015-04-27,1.9282499849796295
2015-04-28,1.9539999961853027
2015-04-29,2.0342500507831573
2015-04-30,2.0549999475479126
2015-05-01,2.0915000438690186
2015-05-04,2.1207499504089355
2015-05-05,2.158750057220459
2015-05-06,2.2179999947547913
2015-05-07,2.2065000534057617
2015-05-08,2.1572500467300415
2015-05-11,2.225000023841858
2015-05-12,2.291000008583069
2015-05-13,2.246749997138977
2015-05-14,2.2482500076293945
2015-05-15,2.16949999332428
2015-05-18,2.1934999227523804
2015-05-19,2.2477500438690186
2015-05-20,2.255500018596649
2015-05-21,2.2142499685287476
2015-05-22,2.1994999647140503
2015-05-26,2.168000042438507
2015-05-27,2.149749994277954
2015-05-28,2.1315000653266907
2015-05-29,2.112250030040741
2015-06-01,2.1549999713897705
2015-06-02,2.2417500019073486
2015-06-03,2.328999936580658
2015-06-04,2.330999970436096
2015-06-05,2.3827499747276306
2015-06-08,2.3869999647140503
2015-06-09,2.409499943256378
2015-06-10,2.474250018596649
2015-06-11,2.4279999136924744
2015-06-12,2.377749979496002
2015-06-15,2.349749982357025
2015-06-16,2.3277499675750732
2015-06-17,2.33650004863739
2015-06-18,2.331000030040741
2015-06-19,2.2902499437332153
2015-06-22,2.3327499628067017
2015-06-23,2.3984999656677246
2015-06-24,2.3832499980926514
2015-06-25,2.3989999890327454
2015-06-26,2.458250045776367
2015-06-29,2.359250009059906
2015-06-30,2.346249997615814
2015-07-01,2.419250011444092
2015-07-02,2.4204999804496765
2015-07-06,2.3040000200271606
2015-07-07,2.2202500104904175
2015-07-08,2.2197499871253967
2015-07-09,2.2767500281333923
2015-07-10,2.3910000324249268
2015-07-13,2.4337499737739563
2015-07-14,2.412000000476837
2015-07-15,2.378499984741211
2015-07-16,2.365999937057495
2015-07-17,2.3514999747276306
2015-07-20,2.3679999709129333
2015-07-21,2.368500053882599
2015-07-22,2.3209999799728394
2015-07-23,2.3007500171661377
2015-07-24,2.271750032901764
2015-07-27,2.2300000190734863
2015-07-28,2.2544999718666077
2015-07-29,2.2795000076293945
2015-07-30,2.287999987602234
2015-07-31,2.2297499775886536
2015-08-03,2.1725000143051147
2015-08-04,2.1915000081062317
2015-08-05,2.2489999532699585
2015-08-06,2.2507500052452087
2015-08-07,2.2027499675750732
2015-08-10,2.2229999899864197
2015-08-11,2.1485000252723694
2015-08-12,2.1115000247955322
2015-08-13,2.175249993801117
2015-08-14,2.1912500262260437
2015-08-17,2.1642500162124634
2015-08-18,2.181500017642975
2015-08-19,2.168749988079071
2015-08-20,2.0937500596046448
2015-08-21,2.0587499737739563
2015-08-24,1.981000006198883
2015-08-25,2.0949999690055847
2015-08-26,2.1449999809265137
2015-08-27,2.1792500019073486
2015-08-28,2.168000042438507
2015-08-31,2.1762500405311584
2015-09-01,2.1707499623298645
2015-09-02,2.1765000224113464
2015-09-03,2.1730000376701355
2015-09-04,2.134750008583069
2015-09-08,2.178749978542328
2015-09-09,2.206249952316284
2015-09-10,2.2167500257492065
2015-09-11,2.1910000443458557
2015-09-14,2.176750063896179
2015-09-15,2.226249933242798
2015-09-16,2.287749946117401
2015-09-17,2.2492499947547913
2015-09-18,2.1475000977516174
2015-09-21,2.1929999589920044
2015-09-22,2.1452500224113464
2015-09-23,2.150499999523163
2015-09-24,2.1102499961853027
2015-09-25,2.1757500171661377
2015-09-28,2.1197500228881836
2015-09-29,2.081999957561493
2015-09-30,2.0742499828338623
2015-10-01,2.034250020980835
2015-10-02,2.0017499923706055
2015-10-05,2.0362499952316284
2015-10-06,2.046999990940094
2015-10-07,2.0665000081062317
2015-10-08,2.081499993801117
2015-10-09,2.1107500195503235
2015-10-12,2.0899999141693115
2015-10-13,2.059750020503998
2015-10-14,2.010499984025955
2015-10-15,2.011750042438507
2015-10-16,2.018750011920929
2015-10-19,2.0362499952316284
2015-10-20,2.0645000338554382
2015-10-21,2.040499985218048
2015-10-22,2.031000018119812
2015-10-23,2.080999970436096
2015-10-26,2.0642499923706055
2015-10-27,2.0300000309944153
2015-10-28,2.0662500262260437
2015-10-29,2.1387500166893005
2015-10-30,2.162000000476837
2015-11-02,2.1794999837875366
2015-11-03,2.206999957561493
2015-11-04,2.2195000052452087
2015-11-05,2.244999945163727
2015-11-06,2.2850000262260437
2015-11-09,2.348500072956085
2015-11-10,2.328249990940094
2015-11-11,2.3380000591278076
2015-11-12,2.32150000333786
2015-11-13,2.2919999957084656
2015-11-16,2.262000024318695
2015-11-17,2.278249979019165
2015-11-18,2.2787500619888306
2015-11-19,2.2512499690055847
2015-11-20,2.2512500286102295
2015-11-23,2.2702500224113464
2015-11-24,2.2290000319480896
2015-11-25,2.234000027179718
2015-11-27,2.2174999713897705
2015-11-30,2.224250018596649
2015-12-01,2.190250039100647
2015-12-02,2.1794999837875366
2015-12-03,2.271749973297119
2015-12-04,2.3014999628067017
2015-12-07,2.2512499690055847
2015-12-08,2.221750020980835
2015-12-09,2.2309999465942383
2015-12-10,2.2250000834465027
2015-12-11,2.16949999332428
2015-12-14,2.1899999380111694
2015-12-15,2.2584999799728394
2015-12-16,2.288249969482422
2015-12-17,2.2492499947547913
2015-12-18,2.198499917984009
2015-12-21,2.197749972343445
2015-12-22,2.2192500233650208
2015-12-23,2.2615000009536743
2015-12-24,2.2517499923706055
2015-12-28,2.2309999465942383
2015-12-29,2.2802500128746033
2015-12-30,2.306249976158142
2015-12-31,2.2797499895095825
2016-01-04,2.2299999594688416
2016-01-05,2.244249939918518
2016-01-06,2.1882500648498535
2016-01-07,2.167250096797943
2016-01-08,2.1565000414848328
2016-01-11,2.159250020980835
2016-01-12,2.144249975681305
2016-01-13,2.0927500128746033
2016-01-14,2.0919999480247498
2016-01-15,2.0215000212192535
2016-01-19,2.0480000376701355
2016-01-20,1.9729999899864197
2016-01-21,1.9967500269412994
2016-01-22,2.0630000233650208
2016-01-25,2.0267500281333923
2016-01-26,2.002249985933304
2016-01-27,2.017500013113022
2016-01-28,2.000250071287155
2016-01-29,1.9302499890327454
2016-02-01,1.9447499811649323
2016-02-02,1.8932499885559082
2016-02-03,1.860500007867813
2016-02-04,1.8692499995231628
2016-02-05,1.8520000278949738
2016-02-08,1.768999993801117
2016-02-09,1.7289999723434448
2016-02-10,1.7345000207424164
2016-02-11,1.6067500412464142
2016-02-12,1.7129999995231628
2016-02-16,1.7795000076293945
2016-02-17,1.816750019788742
2016-02-18,1.7912499904632568
2016-02-19,1.7517499923706055
2016-02-22,1.7670000195503235
2016-02-23,1.7662499845027924
2016-02-24,1.709500014781952
2016-02-25,1.7150000035762787
2016-02-26,1.7567499876022339
2016-02-29,1.7492499947547913
2016-03-01,1.7870000004768372
2016-03-02,1.8497499823570251
2016-03-03,1.8377500474452972
2016-03-04,1.8619999885559082
2016-03-07,1.9069999754428864
2016-03-08,1.8337500095367432
2016-03-09,1.8817499876022339
2016-03-10,1.9040000140666962
2016-03-11,1.9580000042915344
2016-03-14,1.9612500369548798
2016-03-15,1.9472500085830688
2016-03-16,1.9539999961853027
2016-03-17,1.8852499723434448
2016-03-18,1.8805000483989716
2016-03-21,1.9052499830722809
2016-03-22,1.9134999811649323
2016-03-23,1.9042499661445618
2016-03-24,1.8812499940395355
2016-03-28,1.8844999969005585
2016-03-29,1.842500001192093
2016-03-30,1.8330000042915344
2016-03-31,1.8050000071525574
2016-04-01,1.7865000069141388
2016-04-04,1.7750000357627869
2016-04-05,1.7297499775886536
2016-04-06,1.75
2016-04-07,1.71424999833107
2016-04-08,1.7210000455379486
2016-04-11,1.7319999933242798
2016-04-12,1.7672500014305115
2016-04-13,1.7764999866485596
2016-04-14,1.787750005722046
2016-04-15,1.761249989271164
2016-04-18,1.761000007390976
2016-04-19,1.7872500121593475
2016-04-20,1.8129999935626984
2016-04-21,1.871500015258789
2016-04-22,1.8812499940395355
2016-04-25,1.886249989271164
2016-04-26,1.9229999780654907
2016-04-27,1.8850000202655792
2016-04-28,1.8477500081062317
2016-04-29,1.8447499871253967
2016-05-02,1.8409999907016754
2016-05-03,1.8044999539852142
2016-05-04,1.789000004529953
2016-05-05,1.773499995470047
2016-05-06,1.753000020980835
2016-05-09,1.7660000026226044
2016-05-10,1.7582499980926514
2016-05-11,1.746999979019165
2016-05-12,1.7527500092983246
2016-05-13,1.7240000069141388
2016-05-16,1.7380000054836273
2016-05-17,1.7572499811649323
2016-05-18,1.8305000066757202
2016-05-19,1.856000006198883
2016-05-20,1.854500025510788
2016-05-23,1.8382499814033508
2016-05-24,1.8559999763965607
2016-05-25,1.8667500019073486
2016-05-26,1.8424999713897705
2016-05-27,1.8397499918937683
2016-05-31,1.8579999804496765
2016-06-01,1.832749992609024
2016-06-02,1.8219999969005585
2016-06-03,1.748500019311905
2016-06-06,1.7247500121593475
2016-06-07,1.7172499895095825
2016-06-08,1.7087499797344208
2016-06-09,1.6744999885559082
2016-06-10,1.6462500095367432
2016-06-13,1.6262500286102295
2016-06-14,1.5979999899864197
2016-06-15,1.608249992132187
2016-06-16,1.55799999833107
2016-06-17,1.6050000190734863
2016-06-20,1.6702499985694885
2016-06-21,1.6859999895095825
2016-06-22,1.6947499513626099
2016-06-23,1.7334999740123749
2016-06-24,1.554500013589859
2016-06-27,1.4675000309944153
2016-06-28,1.4680000245571136
2016-06-29,1.4695000052452087
2016-06-30,1.4897499978542328
2016-07-01,1.4430000185966492
2016-07-05,1.3827499747276306
2016-07-06,1.362999975681305
2016-07-07,1.3930000066757202
2016-07-08,1.390500009059906
2016-07-11,1.4162499904632568
2016-07-12,1.4972499907016754
2016-07-13,1.4709999859333038
2016-07-14,1.5304999947547913
2016-07-15,1.5674999952316284
2016-07-18,1.5810000002384186
2016-07-19,1.55799999833107
2016-07-20,1.5774999856948853
2016-07-21,1.58924999833107
2016-07-22,1.574500024318695
2016-07-25,1.5732499957084656
2016-07-26,1.5645000040531158
2016-07-27,1.5415000319480896
2016-07-28,1.5160000026226044
2016-07-29,1.492749959230423
2016-08-01,1.4932500123977661
2016-08-02,1.5439999997615814
2016-08-03,1.5475000143051147
2016-08-04,1.5087499916553497
2016-08-05,1.5417499840259552
2016-08-08,1.5932500064373016
2016-08-09,1.567499965429306
2016-08-10,1.520499974489212
2016-08-11,1.5417499840259552
2016-08-12,1.517249971628189
2016-08-15,1.5370000004768372
2016-08-16,1.5517500042915344
2016-08-17,1.5664999783039093
2016-08-18,1.5439999997615814
2016-08-19,1.570499986410141
2016-08-22,1.553250014781952
2016-08-23,1.5497499704360962
2016-08-24,1.5555000305175781
2016-08-25,1.5682500004768372
2016-08-26,1.5917499959468842
2016-08-29,1.5912500023841858
2016-08-30,1.5707500278949738
2016-08-31,1.5699999928474426
2016-09-01,1.58474999666214
2016-09-02,1.585750013589859
2016-09-06,1.5722500085830688
2016-09-07,1.5345000326633453
2016-09-08,1.584500014781952
2016-09-09,1.6632499992847443
2016-09-12,1.6790000200271606
2016-09-13,1.7024999856948853
2016-09-14,1.7012500166893005
2016-09-15,1.6959999799728394
2016-09-16,1.684749960899353
2016-09-19,1.6949999928474426
2016-09-20,1.6837499737739563
2016-09-21,1.684499979019165
2016-09-22,1.63400000333786
2016-09-23,1.6182500123977661
2016-09-26,1.5919999778270721
2016-09-27,1.5597500205039978
2016-09-28,1.5635000169277191
2016-09-29,1.5712499916553497
2016-09-30,1.5789999961853027
2016-10-03,1.6110000014305115
2016-10-04,1.651999980211258
2016-10-05,1.7029999792575836
2016-10-06,1.72775000333786
2016-10-07,1.7415000200271606
2016-10-10,1.7230000495910645
2016-10-11,1.7639999985694885
2016-10-12,1.7872500121593475
2016-10-13,1.74549999833107
2016-10-14,1.7795000076293945
2016-10-17,1.7752500176429749
2016-10-18,1.762749969959259
2016-10-19,1.7517499923706055
2016-10-20,1.746999979019165
2016-10-21,1.7450000047683716
2016-10-24,1.750249981880188
2016-10-25,1.7632500231266022
2016-10-26,1.785500019788742
2016-10-27,1.8370000422000885
2016-10-28,1.8554999828338623
2016-10-31,1.835750013589859
2016-11-01,1.83924999833107
2016-11-02,1.7985000312328339
2016-11-03,1.8165000081062317
2016-11-04,1.7932499945163727
2016-11-07,1.8229999840259552
2016-11-08,1.8444999754428864
2016-11-09,2.0117499828338623
2016-11-10,2.106500029563904
2016-11-14,2.229749917984009
2016-11-15,2.2239999771118164
2016-11-16,2.246500015258789
2016-11-17,2.2512500286102295
2016-11-18,2.309249997138977
2016-11-21,2.3262500166893005
2016-11-22,2.3080000281333923
2016-11-23,2.3540000915527344
2016-11-25,2.3732499480247498
2016-11-28,2.3259999752044678
2016-11-29,2.31974995136261
2016-11-30,2.3727500438690186
2016-12-01,2.4375000596046448
2016-12-02,2.4075000286102295
2016-12-05,2.4052500128746033
2016-12-06,2.390500009059906
2016-12-07,2.35999995470047
2016-12-08,2.393999993801117
2016-12-09,2.4382500052452087
2016-12-12,2.492250084877014
2016-12-13,2.4659999012947083
2016-12-14,2.480750024318695
2016-12-15,2.596249997615814
2016-12-16,2.58474999666214
2016-12-19,2.5512499809265137
2016-12-20,2.5702499747276306
2016-12-21,2.5542500019073486
2016-12-22,2.556249976158142
2016-12-23,2.5387499928474426
2016-12-27,2.560249984264374
2016-12-28,2.5329999923706055
2016-12-29,2.4800000190734863
2016-12-30,2.458750009536743
2017-01-03,2.481749951839447
2017-01-04,2.4539999961853027
2017-01-05,2.3989999890327454
2017-01-06,2.3802499771118164
2017-01-09,2.380750000476837
2017-01-10,2.380999982357025
2017-01-11,2.3672499656677246
2017-01-12,2.3422499895095825
2017-01-13,2.3707500100135803
2017-01-17,2.331749975681305
2017-01-18,2.3765000104904175
2017-01-19,2.455750048160553
2017-01-20,2.484499990940094
2017-01-23,2.428250014781952
2017-01-24,2.449750006198883
2017-01-25,2.505750060081482
2017-01-26,2.5262500047683716
2017-01-27,2.5019999742507935
2017-01-30,2.484000027179718
2017-01-31,2.466250002384186
2017-02-01,2.4850000143051147
2017-02-02,2.4580000042915344
2017-02-03,2.4760000109672546
2017-02-06,2.424749970436096
2017-02-07,2.4050000309944153
2017-02-08,2.353250026702881
2017-02-09,2.3734999895095825
2017-02-10,2.412750005722046
2017-02-13,2.437250018119812
2017-02-14,2.4610000252723694
