date,rate
2013-05-23,0.9763824939727783
2013-05-24,0.9678550064563751
2013-05-27,0.9617175161838531
2013-05-28,0.9662050008773804
2013-05-29,0.9732825011014938
2013-05-30,0.9599824994802475
2013-05-31,0.9551175087690353
2013-06-03,0.9545825123786926
2013-06-04,0.9480524957180023
2013-06-05,0.9467525035142899
2013-06-06,0.9391375035047531
2013-06-07,0.9302825033664703
2013-06-10,0.9375275075435638
2013-06-11,0.9312700182199478
2013-06-12,0.9236250072717667
2013-06-13,0.9199599921703339
2013-06-14,0.9228900074958801
2013-06-17,0.9229400008916855
2013-06-18,0.9221599996089935
2013-06-19,0.9200775027275085
2013-06-20,0.9296049922704697
2013-06-21,0.9282249957323074
2013-06-24,0.9358974993228912
2013-06-25,0.934317484498024
2013-06-26,0.9396500140428543
2013-06-27,0.9433925002813339
2013-06-28,0.9446249902248383
2013-07-01,0.9459075033664703
2013-07-02,0.9467675089836121
2013-07-03,0.9497275054454803
2013-07-04,0.94930000603199
2013-07-05,0.9587250053882599
2013-07-08,0.9650944918394089
2013-07-09,0.9664624929428101
2013-07-10,0.9719424992799759
2013-07-11,0.9450592547655106
2013-07-12,0.9478695094585419
2013-07-15,0.9480197429656982
2013-07-16,0.9463444948196411
2013-07-17,0.9402599930763245
2013-07-18,0.9426000118255615
2013-07-19,0.9436150044202805
2013-07-22,0.938140019774437
2013-07-23,0.9368224889039993
2013-07-24,0.9354550093412399
2013-07-25,0.9369949847459793
2013-07-26,0.9291874915361404
2013-07-29,0.9287600070238113
2013-07-30,0.9303650110960007
2013-07-31,0.9294700026512146
2013-08-01,0.9281749874353409
2013-08-02,0.9346824884414673
2013-08-05,0.929592490196228
2013-08-06,0.927107498049736
2013-08-07,0.9251649975776672
2013-08-08,0.9209825098514557
2013-08-09,0.9202875047922134
2013-08-12,0.9235299825668335
2013-08-13,0.9282875061035156
2013-08-14,0.9337825030088425
2013-08-15,0.9345200061798096
2013-08-16,0.925292506814003
2013-08-19,0.9266050010919571
2013-08-20,0.9220850020647049
2013-08-21,0.9179574996232986
2013-08-22,0.9246000051498413
2013-08-23,0.9230874925851822
2013-08-26,0.9218000173568726
2013-08-27,0.9210149943828583
2013-08-28,0.9186300039291382
2013-08-29,0.9247525036334991
2013-08-30,0.9309749901294708
2013-09-02,0.9326149970293045
2013-09-03,0.9353850036859512
2013-09-04,0.9363399893045425
2013-09-05,0.9381249994039536
2013-09-06,0.9425349980592728
2013-09-09,0.9369824975728989
2013-09-10,0.9332825094461441
2013-09-11,0.9342299848794937
2013-09-12,0.9301050007343292
2013-09-13,0.9308649897575378
2013-09-16,0.9253125041723251
2013-09-17,0.9266974925994873
2013-09-18,0.9258899986743927
2013-09-19,0.9116850197315216
2013-09-20,0.9105800092220306
2013-09-23,0.9106175005435944
2013-09-24,0.910984992980957
2013-09-25,0.9121299833059311
2013-09-26,0.9099650084972382
2013-09-27,0.9083500057458878
2013-09-30,0.9049199968576431
2013-10-01,0.9042525142431259
2013-10-02,0.9050900042057037
2013-10-03,0.9009975045919418
2013-10-04,0.9002350121736526
2013-10-07,0.9045800119638443
2013-10-09,0.904430016875267
2013-10-10,0.9107175022363663
2013-10-11,0.9100049883127213
2013-10-14,0.9095275104045868
2013-10-15,0.9123250097036362
2013-10-16,0.9134049862623215
2013-10-17,0.9109925031661987
2013-10-18,0.9025599956512451
2013-10-21,0.9025000035762787
2013-10-22,0.900754988193512
2013-10-23,0.8944125026464462
2013-10-24,0.8915224969387054
2013-10-25,0.89250747859478
2013-10-28,0.8933949917554855
2013-10-29,0.8960874974727631
2013-10-30,0.8987624943256378
2013-10-31,0.9014475047588348
2013-11-01,0.9088274836540222
2013-11-04,0.9124525040388107
2013-11-05,0.9108674973249435
2013-11-06,0.9126600027084351
2013-11-07,0.914680004119873
2013-11-08,0.9183100014925003
2013-11-11,0.9218450039625168
2013-11-12,0.9192274957895279
2013-11-13,0.9175774902105331
2013-11-14,0.9147775024175644
2013-11-15,0.9169575124979019
2013-11-18,0.9141124933958054
2013-11-19,0.9125925004482269
2013-11-20,0.9102949947118759
2013-11-21,0.9165899902582169
2013-11-22,0.9125624895095825
2013-11-25,0.9083375036716461
2013-11-26,0.9100375026464462
2013-11-27,0.9064750075340271
2013-11-28,0.9072199910879135
2013-11-29,0.9052974879741669
2013-12-02,0.9069624990224838
2013-12-03,0.9077650010585785
2013-12-04,0.9042725116014481
2013-12-05,0.9017775058746338
2013-12-06,0.896230012178421
2013-12-09,0.8922275006771088
2013-12-10,0.8889600038528442
2013-12-11,0.8868650048971176
2013-12-12,0.8869074881076813
2013-12-13,0.8896375000476837
2013-12-16,0.8886400014162064
2013-12-17,0.8871800005435944
2013-12-18,0.8860850036144257
2013-12-19,0.8950800001621246
2013-12-20,0.8973724991083145
2013-12-23,0.8949600011110306
2013-12-24,0.8944299966096878
2013-12-25,0.8956725150346756
2013-12-26,0.8959649950265884
2013-12-27,0.8925299942493439
2013-12-30,0.8907025009393692
2013-12-31,0.8881524950265884
2014-01-01,0.8927174955606461
2014-01-02,0.894072487950325
2014-01-03,0.9003424942493439
2014-01-06,0.9050900042057037
2014-01-07,0.9052075147628784
2014-01-08,0.9097149968147278
2014-01-09,0.9106299877166748
2014-01-10,0.9056674987077713
2014-01-13,0.9022850096225739
2014-01-14,0.9000599980354309
2014-01-15,0.9048050045967102
2014-01-16,0.9079499989748001
2014-01-17,0.9058674871921539
2014-01-20,0.9112350046634674
2014-01-21,0.9118574857711792
2014-01-22,0.9104550033807755
2014-01-23,0.9091649949550629
2014-01-24,0.896402508020401
2014-01-27,0.8947775065898895
2014-01-28,0.8971849977970123
2014-01-29,0.8983725160360336
2014-01-30,0.8967150002717972
2014-01-31,0.9030774831771851
2014-02-03,0.9056700170040131
2014-02-04,0.9023600071668625
2014-02-05,0.9035300016403198
2014-02-06,0.9026750028133392
2014-02-07,0.9001225084066391
2014-02-10,0.8981825113296509
2014-02-11,0.8961675018072128
2014-02-12,0.8992100059986115
2014-02-13,0.8985449969768524
2014-02-14,0.8928774893283844
2014-02-17,0.8913774937391281
2014-02-18,0.8907949924468994
2014-02-19,0.8877624869346619
2014-02-20,0.8887350112199783
2014-02-21,0.889054998755455
2014-02-24,0.8877825140953064
2014-02-25,0.8879574984312057
2014-02-26,0.8883125185966492
2014-02-27,0.8904549926519394
2014-02-28,0.8861375004053116
2014-03-03,0.8799699991941452
2014-03-04,0.8836625069379807
2014-03-05,0.8874325007200241
2014-03-06,0.8862424939870834
2014-03-07,0.8793850094079971
2014-03-10,0.8777299970388412
2014-03-11,0.8782975077629089
2014-03-12,0.8769800066947937
2014-03-13,0.8732324838638306
2014-03-14,0.8740475028753281
2014-03-17,0.8728475123643875
2014-03-18,0.8738525211811066
2014-03-19,0.8737549930810928
2014-03-20,0.8825074881315231
2014-03-21,0.8830524981021881
2014-03-24,0.8830724954605103
2014-03-25,0.8819099962711334
2014-03-26,0.8839824944734573
2014-03-27,0.8852125108242035
2014-03-28,0.8869324922561646
2014-03-31,0.8861000090837479
2014-04-01,0.8837675005197525
2014-04-02,0.8839600086212158
2014-04-03,0.8875399976968765
2014-04-04,0.891865000128746
2014-04-07,0.8906700015068054
2014-04-08,0.8866200000047684
2014-04-09,0.8830500096082687
2014-04-10,0.878930002450943
2014-04-11,0.8758675009012222
2014-04-14,0.8775925040245056
2014-04-15,0.8800774961709976
2014-04-16,0.880160003900528
2014-04-17,0.8804400116205215
2014-04-18,0.8828999996185303
2014-04-21,0.8832525014877319
2014-04-22,0.8848649859428406
2014-04-23,0.8838424980640411
2014-04-24,0.883387491106987
2014-04-25,0.8813324868679047
2014-04-28,0.8802649974822998
2014-04-29,0.8808950036764145
2014-04-30,0.8826050013303757
2014-05-01,0.879600003361702
2014-05-02,0.8801375031471252
2014-05-05,0.8773950040340424
2014-05-06,0.8763924837112427
2014-05-07,0.8743975013494492
2014-05-08,0.8755500018596649
2014-05-09,0.8814725130796432
2014-05-12,0.8867150098085403
2014-05-13,0.8881300091743469
2014-05-14,0.889447495341301
2014-05-15,0.8907524943351746
2014-05-16,0.8907850086688995
2014-05-19,0.8915825039148331
2014-05-20,0.8922450095415115
2014-05-21,0.8920749872922897
2014-05-22,0.8934249877929688
2014-05-23,0.8949650079011917
2014-05-26,0.8954174965620041
2014-05-27,0.8950999975204468
2014-05-28,0.8970449864864349
2014-05-29,0.8974825143814087
2014-05-30,0.896857500076294
2014-06-02,0.8961849957704544
2014-06-03,0.8979050070047379
2014-06-04,0.896637499332428
2014-06-05,0.8972824960947037
2014-06-06,0.892319992184639
2014-06-09,0.8940725177526474
2014-06-10,0.897742509841919
2014-06-11,0.899509996175766
2014-06-12,0.8993550091981888
2014-06-13,0.8982424885034561
2014-06-16,0.899495005607605
2014-06-17,0.8976999968290329
2014-06-18,0.8986400067806244
2014-06-19,0.8949974924325943
2014-06-20,0.8943575173616409
2014-06-23,0.8954849988222122
2014-06-24,0.8942650109529495
2014-06-25,0.8932475000619888
2014-06-26,0.8932425081729889
2014-06-27,0.8927925080060959
2014-06-30,0.889984980225563
2014-07-01,0.886790007352829
2014-07-02,0.8879450112581253
2014-07-03,0.8902600109577179
2014-07-04,0.8936824947595596
2014-07-07,0.8946675062179565
2014-07-08,0.8932649791240692
2014-07-09,0.8923700004816055
2014-07-10,0.8912199884653091
2014-07-11,0.8924200087785721
2014-07-14,0.8919575065374374
2014-07-15,0.8926525115966797
2014-07-16,0.8962224870920181
2014-07-17,0.8978800028562546
2014-07-18,0.8982200026512146
2014-07-21,0.8979300111532211
2014-07-22,0.899045005440712
2014-07-23,0.902209997177124
2014-07-24,0.9021000117063522
2014-07-25,0.9028674811124802
2014-07-28,0.9044824987649918
2014-07-29,0.9045999944210052
2014-07-30,0.9075749963521957
2014-07-31,0.9088075011968613
2014-08-01,0.9076450169086456
2014-08-04,0.9061100035905838
2014-08-05,0.9076324999332428
2014-08-06,0.9096000045537949
2014-08-07,0.9081349819898605
2014-08-08,0.9076875150203705
2014-08-11,0.9058949947357178
2014-08-12,0.9076499938964844
2014-08-13,0.9072400033473969
2014-08-14,0.9066250026226044
2014-08-15,0.9057825058698654
2014-08-18,0.9040674865245819
2014-08-19,0.9072500020265579
2014-08-20,0.9098075032234192
2014-08-21,0.9131225049495697
2014-08-22,0.9121374934911728
2014-08-25,0.9159950017929077
2014-08-26,0.9156449884176254
2014-08-27,0.9168025106191635
2014-08-28,0.9146250039339066
2014-08-29,0.9153825044631958
2014-09-01,0.9187025129795074
2014-09-02,0.9196850061416626
2014-09-03,0.9191074967384338
2014-09-04,0.9214099943637848
2014-09-05,0.931889995932579
2014-09-08,0.9315425008535385
2014-09-09,0.9359049946069717
2014-09-10,0.9339199960231781
2014-09-11,0.936207503080368
2014-09-12,0.9354899972677231
2014-09-15,0.9344025105237961
2014-09-16,0.9346199929714203
2014-09-17,0.9334325045347214
2014-09-18,0.9400625079870224
2014-09-19,0.9356400072574615
2014-09-22,0.9400199800729752
2014-09-23,0.9387824982404709
2014-09-24,0.9407725036144257
2014-09-25,0.9468799978494644
2014-09-26,0.9477100074291229
2014-09-29,0.9514150023460388
2014-09-30,0.9528075158596039
2014-10-01,0.9559075087308884
2014-10-02,0.9553675055503845
2014-10-03,0.9573424905538559
2014-10-06,0.9663625061511993
2014-10-07,0.959309995174408
2014-10-08,0.9573200047016144
2014-10-09,0.9511750042438507
2014-10-10,0.954987496137619
2014-10-13,0.9550374895334244
2014-10-14,0.9510874897241592
2014-10-15,0.9515925049781799
2014-10-16,0.9429975003004074
2014-10-17,0.9432825148105621
2014-10-20,0.9462350010871887
2014-10-21,0.9436749964952469
2014-10-22,0.9497749954462051
2014-10-23,0.9538125097751617
2014-10-24,0.9529625028371811
2014-10-27,0.9507725089788437
2014-10-28,0.9484324902296066
2014-10-29,0.9462825059890747
2014-10-30,0.956217497587204
2014-10-31,0.9584800004959106
2014-11-03,0.9652424901723862
2014-11-04,0.9633349925279617
2014-11-05,0.9606524854898453
2014-11-06,0.9651950150728226
2014-11-07,0.9717475026845932
2014-11-10,0.9648550003767014
2014-11-11,0.9680050015449524
2014-11-12,0.9646549969911575
2014-11-13,0.9657900035381317
2014-11-14,0.9644050002098083
2014-11-17,0.9598000049591064
2014-11-18,0.9630475044250488
2014-11-19,0.9581375122070312
2014-11-20,0.9579199999570847
2014-11-21,0.9605025053024292
2014-11-24,0.9704325050115585
2014-11-25,0.9668225049972534
2014-11-26,0.9632799923419952
2014-11-27,0.9615899920463562
2014-11-28,0.9645575135946274
2014-12-01,0.9664199948310852
2014-12-02,0.9661400020122528
2014-12-03,0.9733000099658966
2014-12-04,0.9750000089406967
2014-12-05,0.9728225022554398
2014-12-08,0.9788925051689148
2014-12-09,0.9739699959754944
2014-12-10,0.9699924886226654
2014-12-11,0.965562492609024
2014-12-12,0.9677100032567978
2014-12-15,0.9644249975681305
2014-12-16,0.9629424810409546
2014-12-17,0.9619849920272827
2014-12-18,0.9757674932479858
2014-12-19,0.979994997382164
2014-12-22,0.9833350032567978
2014-12-23,0.9848774969577789
2014-12-24,0.9867324978113174
2014-12-25,0.9843374937772751
2014-12-26,0.9853274971246719
2014-12-29,0.9871499985456467
2014-12-30,0.9894500076770782
2014-12-31,0.9895524978637695
2015-01-01,0.9941099882125854
2015-01-02,0.9959349781274796
2015-01-05,1.0062249898910522
2015-01-06,1.0068399906158447
2015-01-07,1.012437492609024
2015-01-08,1.0161324739456177
2015-01-09,1.0178875029087067
2015-01-12,1.0135625004768372
2015-01-13,1.0160299837589264
2015-01-14,1.019305020570755
2015-01-15,0.9481475055217743
2015-01-16,0.859667494893074
2015-01-19,0.8626725077629089
2015-01-20,0.8775700032711029
2015-01-21,0.8691549897193909
2015-01-22,0.8610050082206726
2015-01-23,0.8726599961519241
2015-01-26,0.8841200023889542
2015-01-27,0.9030750095844269
2015-01-28,0.901477500796318
2015-01-29,0.9108799993991852
2015-01-30,0.9231350123882294
2015-02-02,0.9242800027132034
2015-02-03,0.9263374954462051
2015-02-04,0.9248050004243851
2015-02-05,0.9261700063943863
2015-02-06,0.9224999994039536
2015-02-09,0.9257024824619293
2015-02-10,0.9246800094842911
2015-02-11,0.9260225147008896
2015-02-12,0.9290824830532074
2015-02-13,0.9296324998140335
2015-02-16,0.9310349971055984
2015-02-17,0.9329025000333786
2015-02-18,0.9368949979543686
2015-02-19,0.9427874982357025
2015-02-20,0.9488049894571304
2015-02-23,0.9430799931287766
2015-02-24,0.9502274990081787
2015-02-25,0.9493149966001511
2015-02-26,0.9491025060415268
2015-02-27,0.9510475099086761
2015-03-02,0.9550899863243103
2015-03-03,0.9585300087928772
2015-03-04,0.9621524959802628
2015-03-05,0.9653075039386749
2015-03-06,0.9758474975824356
2015-03-09,0.9845599979162216
2015-03-10,0.9900974929332733
2015-03-11,1.0004799962043762
2015-03-12,1.0072524845600128
2015-03-13,1.0047424733638763
2015-03-16,1.0056074857711792
2015-03-17,1.006347507238388
2015-03-18,1.0032575279474258
2015-03-19,0.9844500124454498
2015-03-20,0.9862049967050552
2015-03-23,0.9754325151443481
2015-03-24,0.963795006275177
2015-03-25,0.9587624967098236
2015-03-26,0.9576875120401382
2015-03-27,0.9635124951601028
2015-03-30,0.9630275219678879
2015-03-31,0.9690150022506714
2015-04-01,0.9708449989557266
2015-04-02,0.9640274941921234
2015-04-03,0.9572625011205673
2015-04-06,0.9519449919462204
2015-04-07,0.9589124917984009
2015-04-08,0.9644999951124191
2015-04-09,0.9687249958515167
2015-04-10,0.9781199991703033
2015-04-13,0.9803425073623657
2015-04-14,0.9753249883651733
2015-04-15,0.9729374945163727
2015-04-16,0.9646449983119965
2015-04-17,0.9551399946212769
2015-04-20,0.9531724900007248
2015-04-21,0.9562699943780899
2015-04-22,0.9572299867868423
2015-04-23,0.9662999957799911
2015-04-24,0.9548099786043167
2015-04-27,0.9536925107240677
2015-04-28,0.9552174955606461
2015-04-29,0.9513150006532669
2015-04-30,0.9394624978303909
2015-05-01,0.9323699921369553
2015-05-04,0.9340074956417084
2015-05-05,0.9332650005817413
2015-05-06,0.9234800040721893
2015-05-07,0.9152874946594238
2015-05-08,0.9232424944639206
2015-05-11,0.9320024996995926
2015-05-12,0.9314624816179276
2015-05-13,0.9253949970006943
2015-05-14,0.9148499816656113
2015-05-15,0.9154849946498871
2015-05-18,0.9172775149345398
2015-05-19,0.9287174940109253
2015-05-20,0.9375025033950806
2015-05-21,0.9352174997329712
2015-05-22,0.9371574968099594
2015-05-25,0.9429749995470047
2015-05-26,0.9471225142478943
2015-05-27,0.9510724991559982
2015-05-28,0.9489575028419495
2015-05-29,0.942047506570816
2015-06-01,0.9428575038909912
2015-06-02,0.9422875046730042
2015-06-03,0.9348324984312057
2015-06-04,0.9333599954843521
2015-06-05,0.9373225122690201
2015-06-08,0.9386900067329407
2015-06-09,0.9280924946069717
2015-06-10,0.9289199858903885
2015-06-11,0.9337224960327148
2015-06-12,0.932779997587204
2015-06-15,0.9316924810409546
2015-06-16,0.9300100058317184
2015-06-17,0.9296775013208389
2015-06-18,0.91975998878479
2015-06-19,0.9218874871730804
2015-06-22,0.9186825007200241
2015-06-23,0.9256650060415268
2015-06-24,0.9329500049352646
2015-06-25,0.9352000057697296
2015-06-26,0.9351274967193604
2015-06-29,0.9374275207519531
2015-06-30,0.9288250058889389
2015-07-01,0.9374575167894363
2015-07-02,0.9473849982023239
2015-07-03,0.9426750093698502
2015-07-06,0.9441400021314621
2015-07-07,0.944862499833107
2015-07-08,0.946182519197464
2015-07-09,0.946307510137558
2015-07-10,0.9441750049591064
2015-07-13,0.9416824877262115
2015-07-14,0.948744997382164
2015-07-15,0.9472550004720688
2015-07-16,0.9538500010967255
2015-07-17,0.9579024910926819
2015-07-20,0.962254986166954
2015-07-21,0.9619400054216385
2015-07-22,0.958807498216629
2015-07-23,0.9580099880695343
2015-07-24,0.9596549868583679
2015-07-27,0.9601349979639053
2015-07-28,0.9628774970769882
2015-07-29,0.9620825052261353
2015-07-30,0.9684624969959259
2015-07-31,0.96492999792099
2015-08-03,0.9669475257396698
2015-08-04,0.9698674976825714
2015-08-05,0.9786825031042099
2015-08-06,0.9799350202083588
2015-08-07,0.9825049936771393
2015-08-10,0.9841050058603287
2015-08-11,0.9835724979639053
2015-08-12,0.9831850081682205
2015-08-13,0.9757250100374222
2015-08-14,0.9754499793052673
2015-08-17,0.9769774973392487
2015-08-18,0.9777450114488602
2015-08-19,0.9755000174045563
2015-08-20,0.9643749892711639
2015-08-21,0.9563924968242645
2015-08-24,0.9420350044965744
2015-08-25,0.9368074983358383
2015-08-26,0.9410825222730637
2015-08-27,0.9545500129461288
2015-08-28,0.9637500047683716
2015-08-31,0.9623574912548065
2015-09-01,0.963049978017807
2015-09-02,0.9624499976634979
2015-09-03,0.9712550044059753
2015-09-04,0.9732899963855743
2015-09-07,0.9726250022649765
2015-09-08,0.9750099927186966
2015-09-09,0.9775500148534775
2015-09-10,0.9747499972581863
2015-09-11,0.9741000235080719
2015-09-14,0.9690549969673157
2015-09-15,0.9697300046682358
2015-09-16,0.9727499932050705
2015-09-17,0.9696650058031082
2015-09-18,0.9597200155258179
2015-09-21,0.9691624939441681
2015-09-22,0.9724000096321106
2015-09-23,0.9760124981403351
2015-09-24,0.9762749969959259
2015-09-25,0.9786349982023239
2015-09-28,0.9781400114297867
2015-09-29,0.9730474799871445
2015-09-30,0.9725200086832047
2015-10-01,0.9748049974441528
2015-10-02,0.9740774929523468
2015-10-05,0.9718474894762039
2015-10-06,0.9736224859952927
2015-10-07,0.9680899977684021
2015-10-08,0.9713474959135056
2015-10-09,0.9646674990653992
2015-10-12,0.9610025137662888
2015-10-13,0.9612900018692017
2015-10-14,0.9565799981355667
2015-10-15,0.9504275023937225
2015-10-16,0.9519499987363815
2015-10-19,0.9539574980735779
2015-10-20,0.9546049982309341
2015-10-21,0.9563725143671036
2015-10-22,0.9620974957942963
2015-10-23,0.9744299948215485
2015-10-26,0.9791350066661835
2015-10-27,0.9827549904584885
2015-10-28,0.9859424829483032
2015-10-29,0.9928749948740005
2015-10-30,0.9884374886751175
2015-11-02,0.9864050000905991
2015-11-03,0.9876250177621841
2015-11-04,0.9913600087165833
2015-11-05,0.9939249902963638
2015-11-06,0.9978275001049042
2015-11-09,1.0042149871587753
2015-11-10,1.0041950047016144
2015-11-11,1.0050599873065948
2015-11-12,1.003657504916191
2015-11-13,1.002335011959076
2015-11-16,1.0071099996566772
2015-11-17,1.010902464389801
2015-11-18,1.0149900019168854
2015-11-19,1.017965018749237
2015-11-20,1.0140400230884552
2015-11-23,1.0196725130081177
2015-11-24,1.0178549885749817
2015-11-25,1.0183649957180023
2015-11-26,1.0223750174045563
2015-11-27,1.0255925059318542
2015-11-30,1.0300424993038177
2015-12-01,1.0281775295734406
2015-12-02,1.0269550383090973
2015-12-03,1.0158399939537048
2015-12-04,0.9954800307750702
2015-12-07,0.9982599914073944
2015-12-08,0.9985599964857101
2015-12-09,0.9914200007915497
2015-12-10,0.9850474894046783
2015-12-11,0.9865975081920624
2015-12-14,0.9835099875926971
2015-12-15,0.9853300005197525
2015-12-16,0.989449992775917
2015-12-17,0.993542492389679
2015-12-18,0.9946874976158142
2015-12-21,0.9926899969577789
2015-12-22,0.9915124922990799
2015-12-23,0.9891450107097626
2015-12-24,0.9891749769449234
2015-12-25,0.9861849993467331
2015-12-28,0.9873124957084656
2015-12-29,0.9889875054359436
2015-12-30,0.991407498717308
2015-12-31,0.9909799993038177
2016-01-01,1.0013700425624847
2016-01-04,0.9992399960756302
2016-01-05,1.0043949782848358
2016-01-06,1.0089999735355377
2016-01-07,1.005390003323555
2016-01-08,0.996304988861084
2016-01-11,0.9946175217628479
2016-01-12,1.0008974820375443
2016-01-13,1.0046925246715546
2016-01-14,1.0054850280284882
2016-01-15,1.003010019659996
2016-01-18,1.0029574930667877
2016-01-19,1.005117505788803
2016-01-20,1.0022800415754318
2016-01-21,1.0066425204277039
2016-01-22,1.0094650089740753
2016-01-25,1.0152950286865234
2016-01-26,1.0137300193309784
2016-01-27,1.0163525342941284
2016-01-28,1.0143749713897705
2016-01-29,1.0165950059890747
2016-02-01,1.022222489118576
2016-02-02,1.0195850133895874
2016-02-03,1.0156125128269196
2016-02-04,1.0029250234365463
2016-02-05,0.9936100095510483
2016-02-08,0.9929724931716919
2016-02-09,0.9827699959278107
2016-02-10,0.9745524972677231
2016-02-11,0.9719574898481369
2016-02-12,0.9735575020313263
2016-02-15,0.9805524945259094
2016-02-16,0.9863925129175186
2016-02-17,0.9889924973249435
2016-02-18,0.9930225014686584
2016-02-19,0.9932549893856049
2016-02-22,0.9928375035524368
2016-02-23,0.9973475188016891
2016-02-24,0.990899994969368
2016-02-25,0.9902075082063675
2016-02-26,0.9914050102233887
2016-02-29,0.9980174899101257
2016-03-01,0.9982699900865555
2016-03-02,0.9973225146532059
2016-03-03,0.9953700006008148
2016-03-04,0.9927124828100204
2016-03-07,0.9954999834299088
2016-03-08,0.994207501411438
2016-03-09,0.9978674799203873
2016-03-10,0.9977849870920181
2016-03-11,0.9850025027990341
2016-03-14,0.9839624911546707
2016-03-15,0.9871000051498413
2016-03-16,0.987960010766983
2016-03-17,0.9748625159263611
2016-03-18,0.9678025096654892
2016-03-21,0.9698724895715714
2016-03-22,0.9707300066947937
2016-03-23,0.973612517118454
2016-03-24,0.9754124879837036
2016-03-25,0.9765474945306778
2016-03-28,0.9768500030040741
2016-03-29,0.9737924933433533
2016-03-30,0.9647250026464462
2016-03-31,0.9633850157260895
2016-04-01,0.9602774977684021
2016-04-04,0.9589499831199646
2016-04-05,0.958280012011528
2016-04-06,0.9570774883031845
2016-04-07,0.9553425014019012
2016-04-08,0.955782487988472
2016-04-11,0.9534825086593628
2016-04-12,0.9542725086212158
2016-04-13,0.95780248939991
2016-04-14,0.9663624912500381
2016-04-15,0.9665275067090988
2016-04-18,0.9658225029706955
2016-04-19,0.9631925076246262
2016-04-20,0.96281498670578
2016-04-21,0.9702749848365784
2016-04-22,0.9750399887561798
2016-04-25,0.9771624952554703
2016-04-26,0.9740900099277496
2016-04-27,0.9730949848890305
2016-04-28,0.9701500087976456
2016-04-29,0.9639149904251099
2016-05-02,0.9580525010824203
2016-05-03,0.9525099992752075
2016-05-04,0.9549200087785721
2016-05-05,0.9598300009965897
2016-05-06,0.9683949947357178
2016-05-09,0.971780002117157
2016-05-10,0.9718324989080429
2016-05-11,0.9739774912595749
2016-05-12,0.9701150059700012
2016-05-13,0.9722650051116943
2016-05-16,0.9757599830627441
2016-05-17,0.9778075069189072
2016-05-18,0.9810725003480911
2016-05-19,0.9885324984788895
2016-05-20,0.9908725023269653
2016-05-23,0.9906450062990189
2016-05-24,0.9905225038528442
2016-05-25,0.992369994521141
2016-05-26,0.9903575032949448
2016-05-27,0.9899249970912933
2016-05-30,0.9941650032997131
2016-05-31,0.9915625005960464
2016-06-01,0.9917974919080734
2016-06-02,0.9882525056600571
2016-06-03,0.9871099889278412
2016-06-06,0.97519750893116
2016-06-07,0.969032496213913
2016-06-08,0.963589996099472
2016-06-09,0.9598750025033951
2016-06-10,0.9640175104141235
2016-06-13,0.9649575054645538
2016-06-14,0.9636600017547607
2016-06-15,0.9635600000619888
2016-06-16,0.9618774950504303
2016-06-17,0.9639074951410294
2016-06-20,0.9597924798727036
2016-06-21,0.9606750011444092
2016-06-22,0.9604425132274628
2016-06-23,0.9578299969434738
2016-06-24,0.9655574858188629
2016-06-27,0.9745599925518036
2016-06-28,0.9790000021457672
2016-06-29,0.9802674949169159
2016-06-30,0.9784325063228607
2016-07-01,0.9753974974155426
2016-07-04,0.9738400131464005
2016-07-05,0.971937507390976
2016-07-06,0.9773624986410141
2016-07-07,0.9754624962806702
2016-07-08,0.9800750017166138
2016-07-11,0.9832624793052673
2016-07-12,0.9832049906253815
2016-07-13,0.9874874949455261
2016-07-14,0.9824399948120117
2016-07-15,0.9813825041055679
2016-07-18,0.9835000038146973
2016-07-19,0.9836424887180328
2016-07-20,0.9868425130844116
2016-07-21,0.9868299961090088
2016-07-22,0.9857599884271622
2016-07-25,0.9876299947500229
2016-07-26,0.9869724810123444
2016-07-27,0.9923650026321411
2016-07-28,0.9837650060653687
2016-07-29,0.9758149981498718
2016-08-01,0.9688374996185303
2016-08-02,0.967012494802475
2016-08-03,0.9666649848222733
2016-08-04,0.9731024950742722
2016-08-05,0.9757624864578247
2016-08-08,0.9809100031852722
2016-08-09,0.9829124957323074
2016-08-10,0.9799049943685532
2016-08-11,0.9737550020217896
2016-08-12,0.9743475019931793
2016-08-15,0.9740699827671051
2016-08-16,0.9695899933576584
2016-08-17,0.9620399922132492
2016-08-18,0.9603949934244156
2016-08-19,0.9559450149536133
2016-08-22,0.962335005402565
2016-08-23,0.9620424956083298
2016-08-24,0.9644374996423721
2016-08-25,0.9668249934911728
2016-08-26,0.9675274938344955
2016-08-29,0.9781775027513504
2016-08-30,0.9791399985551834
2016-08-31,0.9834425002336502
2016-09-01,0.9834524840116501
2016-09-02,0.9788850098848343
2016-09-05,0.9796175062656403
2016-09-06,0.9780800044536591
2016-09-07,0.9695525020360947
2016-09-08,0.9693725109100342
2016-09-09,0.9731625020503998
2016-09-12,0.9745875000953674
2016-09-13,0.97189000248909
2016-09-14,0.9758249968290329
2016-09-15,0.9733199924230576
2016-09-16,0.9734174907207489
2016-09-19,0.9797775000333786
2016-09-20,0.979324996471405
2016-09-21,0.978644996881485
2016-09-22,0.9716925024986267
2016-09-23,0.970195010304451
2016-09-26,0.9688350111246109
2016-09-27,0.9692775160074234
2016-09-28,0.9709625095129013
2016-09-29,0.969539999961853
2016-09-30,0.968007504940033
2016-10-03,0.9720824956893921
2016-10-04,0.976002499461174
2016-10-05,0.9778250157833099
2016-10-06,0.9756649881601334
